cod_cliente;qtd_comprada;ativo;data_compra
2616;37;FLRY3.SA;2022-09-09
1431;41;HGBS11.SA;2022-02-08
1680;27;B3SA3.SA;2022-03-28
2462;69;ITUB4.SA;2022-10-27
3461;29;HGBS11.SA;2022-05-03
4411;2;RBVA11.SA;2022-12-16
3120;1;MGLU3.SA;2022-07-15
3850;57;MGLU3.SA;2022-11-14
784;99;HGBS11.SA;2022-05-12
3140;59;MGLU3.SA;2022-09-20
3789;11;MGLU3.SA;2022-08-10
4128;91;BBDC4.SA;2022-02-07
2019;4;HGLG11.SA;2022-03-30
3806;28;B3SA3.SA;2022-01-05
4047;86;B3SA3.SA;2022-05-12
4460;25;IRDM11.SA;2022-10-06
483;60;B3SA3.SA;2022-01-03
2423;76;ITUB4.SA;2022-10-18
1409;98;PETR4.SA;2022-01-31
3729;91;PETR4.SA;2022-03-29
3387;28;BBDC4.SA;2022-11-18
2844;100;BBDC4.SA;2022-01-28
4496;82;VALE3.SA;2022-12-14
1222;5;BBDC4.SA;2022-10-10
1725;28;HGBS11.SA;2022-01-31
2962;7;IRDM11.SA;2022-09-06
1212;98;RBVA11.SA;2022-02-14
2969;15;ITUB4.SA;2022-08-03
1669;55;VINO11.SA;2022-08-22
1731;29;B3SA3.SA;2022-10-06
3394;7;HGLG11.SA;2022-02-18
13;42;HGLG11.SA;2022-11-08
3887;42;B3SA3.SA;2022-01-28
1073;95;VINO11.SA;2022-06-24
3365;90;RBVA11.SA;2022-11-29
1441;96;PETR4.SA;2022-10-26
101;38;FLRY3.SA;2022-09-12
3140;76;HGLG11.SA;2022-03-23
4685;96;HGLG11.SA;2022-12-19
2992;57;ITUB4.SA;2022-01-13
3864;39;MGLU3.SA;2022-08-19
816;16;VALE3.SA;2022-02-01
591;45;B3SA3.SA;2022-08-04
4821;78;VINO11.SA;2022-02-07
4826;91;IRDM11.SA;2022-01-31
4907;85;B3SA3.SA;2022-08-09
686;19;HGLG11.SA;2022-03-08
1251;12;BBDC4.SA;2022-01-11
2356;39;VINO11.SA;2022-05-26
3609;80;PETR4.SA;2022-11-22
3760;4;B3SA3.SA;2022-01-07
4904;23;MGLU3.SA;2022-04-12
4671;54;HGLG11.SA;2022-08-15
110;4;HGLG11.SA;2022-09-22
353;24;VINO11.SA;2022-01-20
3217;92;MGLU3.SA;2022-01-04
2918;8;HGBS11.SA;2022-11-16
1518;94;MGLU3.SA;2022-03-21
3749;80;HGBS11.SA;2022-01-21
41;84;B3SA3.SA;2022-12-14
344;61;ITUB4.SA;2022-01-12
681;49;HGLG11.SA;2022-02-09
4629;92;MGLU3.SA;2022-03-23
3535;84;RBVA11.SA;2022-12-07
1017;33;HGBS11.SA;2022-12-15
3294;16;HGBS11.SA;2022-07-08
908;74;HGLG11.SA;2022-03-08
190;66;PETR4.SA;2022-08-22
568;97;ITUB4.SA;2022-07-21
1714;10;BBDC4.SA;2022-08-08
1490;59;IRDM11.SA;2022-09-09
3641;2;RBVA11.SA;2022-10-17
4884;21;HGLG11.SA;2022-06-13
1638;22;HGLG11.SA;2022-01-25
4150;50;HGBS11.SA;2022-05-04
4739;64;IRDM11.SA;2022-05-16
3571;49;MGLU3.SA;2022-10-04
3117;14;PETR4.SA;2022-12-14
1484;71;MGLU3.SA;2022-09-28
1585;58;RBVA11.SA;2022-10-27
4178;79;RBVA11.SA;2022-04-07
3013;25;VINO11.SA;2022-08-25
3604;16;MGLU3.SA;2022-02-17
1533;23;VINO11.SA;2022-12-05
1298;39;MGLU3.SA;2022-09-15
2159;33;VALE3.SA;2022-07-12
1437;78;MGLU3.SA;2022-03-23
1366;31;RBVA11.SA;2022-08-19
3901;10;VINO11.SA;2022-03-15
4270;30;PETR4.SA;2022-07-04
2884;46;HGBS11.SA;2022-02-10
3854;42;FLRY3.SA;2022-05-19
3685;36;HGBS11.SA;2022-02-03
3168;98;ITUB4.SA;2022-11-11
2609;12;RBVA11.SA;2022-05-25
1987;12;B3SA3.SA;2022-09-28
766;88;FLRY3.SA;2022-07-21
4381;55;IRDM11.SA;2022-11-04
146;90;ITUB4.SA;2022-10-26
2816;72;HGBS11.SA;2022-11-30
958;47;RBVA11.SA;2022-05-06
862;42;HGLG11.SA;2022-07-07
3230;14;VINO11.SA;2022-06-22
2366;93;MGLU3.SA;2022-10-26
3934;96;VALE3.SA;2022-03-24
2897;50;IRDM11.SA;2022-11-04
4014;79;PETR4.SA;2022-11-30
4570;38;B3SA3.SA;2022-12-27
3293;30;MGLU3.SA;2022-07-25
4856;70;FLRY3.SA;2022-11-10
3732;50;BBDC4.SA;2022-06-10
2102;28;B3SA3.SA;2022-10-13
42;57;VALE3.SA;2022-02-16
2587;82;IRDM11.SA;2022-07-05
3322;54;ITUB4.SA;2022-08-05
2599;65;B3SA3.SA;2022-10-07
3179;29;IRDM11.SA;2022-06-06
4512;80;BBDC4.SA;2022-05-13
1656;60;B3SA3.SA;2022-01-11
4806;8;FLRY3.SA;2022-06-30
3745;59;B3SA3.SA;2022-04-04
4351;62;MGLU3.SA;2022-05-11
4814;92;RBVA11.SA;2022-02-25
22;76;VINO11.SA;2022-01-07
139;65;HGLG11.SA;2022-02-07
3571;31;FLRY3.SA;2022-10-26
3248;51;PETR4.SA;2022-08-10
1611;94;VINO11.SA;2022-05-09
4533;7;ITUB4.SA;2022-10-14
3479;81;ITUB4.SA;2022-02-18
1061;25;FLRY3.SA;2022-06-21
2323;32;MGLU3.SA;2022-07-06
3255;41;RBVA11.SA;2022-01-06
438;11;RBVA11.SA;2022-04-19
1616;21;IRDM11.SA;2022-07-26
1233;69;FLRY3.SA;2022-09-28
1846;92;IRDM11.SA;2022-08-25
4178;46;MGLU3.SA;2022-02-01
1943;42;B3SA3.SA;2022-04-13
2321;80;RBVA11.SA;2022-05-04
2739;41;MGLU3.SA;2022-07-11
4287;26;ITUB4.SA;2022-04-25
4024;85;HGLG11.SA;2022-05-19
2319;49;MGLU3.SA;2022-05-30
3996;57;PETR4.SA;2022-08-02
1090;96;B3SA3.SA;2022-11-17
4508;49;ITUB4.SA;2022-09-20
3054;50;HGBS11.SA;2022-04-12
4391;84;HGBS11.SA;2022-01-28
2013;15;RBVA11.SA;2022-02-17
2746;32;HGLG11.SA;2022-05-13
4966;18;IRDM11.SA;2022-02-07
919;58;RBVA11.SA;2022-07-11
3910;2;MGLU3.SA;2022-08-09
4247;32;HGBS11.SA;2022-06-28
3022;17;ITUB4.SA;2022-03-29
3138;16;PETR4.SA;2022-04-28
2864;90;HGLG11.SA;2022-06-09
3593;96;BBDC4.SA;2022-03-11
1431;56;MGLU3.SA;2022-07-22
2125;95;VINO11.SA;2022-01-27
1125;45;VINO11.SA;2022-07-19
173;70;BBDC4.SA;2022-09-26
4689;85;FLRY3.SA;2022-05-02
2875;52;PETR4.SA;2022-10-26
1111;80;HGLG11.SA;2022-09-19
4787;83;IRDM11.SA;2022-06-22
2726;41;B3SA3.SA;2022-10-18
1422;10;MGLU3.SA;2022-04-26
4795;34;PETR4.SA;2022-11-17
2553;33;HGLG11.SA;2022-09-28
2582;29;B3SA3.SA;2022-01-25
364;22;B3SA3.SA;2022-08-18
4549;54;PETR4.SA;2022-05-24
4538;19;B3SA3.SA;2022-03-02
2166;13;IRDM11.SA;2022-07-21
2095;85;FLRY3.SA;2022-07-14
197;66;IRDM11.SA;2022-02-01
2471;84;MGLU3.SA;2022-11-21
1550;10;BBDC4.SA;2022-12-29
4596;37;VINO11.SA;2022-03-24
1421;87;VINO11.SA;2022-01-03
1074;56;IRDM11.SA;2022-06-20
3583;12;VINO11.SA;2022-10-21
1693;81;IRDM11.SA;2022-01-14
3462;79;IRDM11.SA;2022-11-11
2904;68;RBVA11.SA;2022-07-20
874;24;MGLU3.SA;2022-04-25
230;35;PETR4.SA;2022-09-15
1415;22;BBDC4.SA;2022-04-13
2688;45;VALE3.SA;2022-08-18
3078;68;MGLU3.SA;2022-07-29
2171;32;ITUB4.SA;2022-02-03
3939;88;PETR4.SA;2022-12-12
48;75;HGBS11.SA;2022-12-08
2082;74;HGLG11.SA;2022-10-13
2332;89;PETR4.SA;2022-07-21
763;38;IRDM11.SA;2022-02-08
296;23;VALE3.SA;2022-07-20
1094;50;FLRY3.SA;2022-12-12
4945;75;ITUB4.SA;2022-06-24
3405;26;IRDM11.SA;2022-06-14
2840;67;RBVA11.SA;2022-06-07
554;41;FLRY3.SA;2022-11-18
2794;76;HGBS11.SA;2022-02-15
1332;91;RBVA11.SA;2022-11-04
794;98;FLRY3.SA;2022-01-10
751;61;B3SA3.SA;2022-01-17
1383;66;HGLG11.SA;2022-06-01
3821;87;ITUB4.SA;2022-06-21
3425;68;PETR4.SA;2022-08-12
3091;47;PETR4.SA;2022-11-03
4418;32;BBDC4.SA;2022-07-25
3982;3;RBVA11.SA;2022-03-14
3538;23;B3SA3.SA;2022-03-21
1903;20;VALE3.SA;2022-01-24
2628;36;PETR4.SA;2022-09-21
1775;22;MGLU3.SA;2022-09-02
2733;70;MGLU3.SA;2022-07-29
1235;5;BBDC4.SA;2022-01-10
3097;20;VINO11.SA;2022-04-06
2840;46;HGBS11.SA;2022-04-13
1376;23;VINO11.SA;2022-09-28
2665;33;FLRY3.SA;2022-04-14
3700;33;BBDC4.SA;2022-04-19
3040;10;PETR4.SA;2022-04-22
2824;50;RBVA11.SA;2022-05-13
4019;83;B3SA3.SA;2022-01-26
4452;27;ITUB4.SA;2022-09-19
4075;90;HGBS11.SA;2022-05-25
4078;70;PETR4.SA;2022-06-28
4944;27;ITUB4.SA;2022-07-27
2555;15;MGLU3.SA;2022-02-22
808;35;ITUB4.SA;2022-06-24
105;47;ITUB4.SA;2022-01-04
3732;23;IRDM11.SA;2022-09-16
3971;36;FLRY3.SA;2022-10-28
3965;100;MGLU3.SA;2022-02-02
3264;69;VALE3.SA;2022-10-04
3722;69;MGLU3.SA;2022-05-26
572;16;BBDC4.SA;2022-05-20
1684;40;VALE3.SA;2022-03-29
2619;56;BBDC4.SA;2022-11-25
3782;100;BBDC4.SA;2022-07-04
3464;26;HGBS11.SA;2022-09-06
4024;9;HGBS11.SA;2022-05-12
4548;43;HGBS11.SA;2022-02-15
3753;56;IRDM11.SA;2022-12-20
3964;75;MGLU3.SA;2022-06-28
3808;45;MGLU3.SA;2022-10-06
3787;66;BBDC4.SA;2022-11-03
918;10;VALE3.SA;2022-08-24
2870;90;FLRY3.SA;2022-09-09
4863;29;RBVA11.SA;2022-02-25
846;39;VALE3.SA;2022-09-12
2307;63;MGLU3.SA;2022-07-26
861;60;BBDC4.SA;2022-09-16
1003;7;BBDC4.SA;2022-09-30
3024;71;B3SA3.SA;2022-12-21
4058;88;ITUB4.SA;2022-11-18
589;79;HGBS11.SA;2022-09-09
971;28;ITUB4.SA;2022-03-02
2252;16;HGBS11.SA;2022-06-27
2084;71;VALE3.SA;2022-06-10
1770;57;VINO11.SA;2022-08-31
4824;25;VINO11.SA;2022-06-20
3167;55;B3SA3.SA;2022-05-24
305;90;VALE3.SA;2022-12-13
1228;59;RBVA11.SA;2022-06-28
1537;45;B3SA3.SA;2022-05-17
4248;89;HGLG11.SA;2022-09-27
2684;52;VALE3.SA;2022-09-22
669;20;MGLU3.SA;2022-09-29
2359;100;HGLG11.SA;2022-07-08
1576;67;HGBS11.SA;2022-12-05
565;60;HGLG11.SA;2022-03-22
4281;2;HGBS11.SA;2022-10-03
1389;28;PETR4.SA;2022-06-17
4682;62;PETR4.SA;2022-04-05
2559;63;RBVA11.SA;2022-01-13
718;59;VALE3.SA;2022-05-19
1251;79;MGLU3.SA;2022-03-10
2459;33;HGLG11.SA;2022-07-01
4903;91;MGLU3.SA;2022-04-11
576;22;IRDM11.SA;2022-12-15
2899;78;FLRY3.SA;2022-11-22
4474;97;ITUB4.SA;2022-11-09
345;51;IRDM11.SA;2022-07-11
1173;61;FLRY3.SA;2022-04-04
4568;16;VINO11.SA;2022-01-11
2097;20;PETR4.SA;2022-07-11
4246;99;HGBS11.SA;2022-08-01
3434;79;BBDC4.SA;2022-08-15
3149;68;B3SA3.SA;2022-11-03
1395;84;RBVA11.SA;2022-06-13
4134;23;B3SA3.SA;2022-01-03
4133;38;MGLU3.SA;2022-06-03
4169;17;B3SA3.SA;2022-03-02
3042;48;VINO11.SA;2022-03-18
1481;57;VINO11.SA;2022-12-14
2134;99;VALE3.SA;2022-02-03
1688;3;BBDC4.SA;2022-04-29
3818;54;HGLG11.SA;2022-10-26
2630;63;HGLG11.SA;2022-02-03
1798;73;RBVA11.SA;2022-09-15
4375;71;HGLG11.SA;2022-03-10
3001;36;HGLG11.SA;2022-11-25
1140;32;B3SA3.SA;2022-01-24
1807;82;HGLG11.SA;2022-09-30
1705;70;HGBS11.SA;2022-02-02
73;27;BBDC4.SA;2022-03-14
3524;77;HGLG11.SA;2022-01-21
2252;28;HGLG11.SA;2022-09-26
1625;96;ITUB4.SA;2022-12-06
1851;68;HGLG11.SA;2022-05-06
3920;92;RBVA11.SA;2022-04-27
2959;42;HGBS11.SA;2022-05-19
1051;16;RBVA11.SA;2022-05-27
1030;95;PETR4.SA;2022-03-10
2450;11;VALE3.SA;2022-07-13
2263;7;IRDM11.SA;2022-02-11
2123;96;PETR4.SA;2022-03-30
1376;54;IRDM11.SA;2022-12-08
3423;27;HGLG11.SA;2022-12-02
4446;39;HGBS11.SA;2022-03-18
4276;78;PETR4.SA;2022-07-21
4393;79;IRDM11.SA;2022-12-23
3345;54;PETR4.SA;2022-12-27
777;1;RBVA11.SA;2022-01-24
838;89;HGLG11.SA;2022-03-14
4148;76;PETR4.SA;2022-09-22
640;43;VALE3.SA;2022-03-30
3992;52;IRDM11.SA;2022-10-03
370;77;B3SA3.SA;2022-06-07
434;87;HGLG11.SA;2022-10-26
239;21;HGBS11.SA;2022-11-30
3319;59;PETR4.SA;2022-08-30
1536;17;VINO11.SA;2022-02-01
4617;54;IRDM11.SA;2022-03-14
4061;65;ITUB4.SA;2022-12-23
1779;61;BBDC4.SA;2022-03-02
905;72;B3SA3.SA;2022-05-10
2593;22;B3SA3.SA;2022-08-29
3413;6;FLRY3.SA;2022-10-26
3294;64;IRDM11.SA;2022-09-09
3791;24;BBDC4.SA;2022-07-25
1103;79;HGBS11.SA;2022-05-25
862;84;B3SA3.SA;2022-10-10
525;67;HGLG11.SA;2022-12-29
4009;73;IRDM11.SA;2022-08-26
3550;11;ITUB4.SA;2022-05-17
715;57;HGLG11.SA;2022-07-18
2147;57;MGLU3.SA;2022-05-26
2740;35;FLRY3.SA;2022-11-23
282;54;B3SA3.SA;2022-04-01
927;15;BBDC4.SA;2022-10-28
2690;82;B3SA3.SA;2022-06-28
2676;17;RBVA11.SA;2022-07-04
3265;99;HGBS11.SA;2022-11-09
2384;83;FLRY3.SA;2022-07-19
2024;54;BBDC4.SA;2022-07-06
1922;62;BBDC4.SA;2022-04-14
791;72;FLRY3.SA;2022-01-28
4661;49;IRDM11.SA;2022-07-20
2998;30;VALE3.SA;2022-02-18
3439;6;PETR4.SA;2022-09-29
181;97;IRDM11.SA;2022-11-25
1662;44;HGBS11.SA;2022-06-07
2498;48;ITUB4.SA;2022-03-24
4678;22;HGLG11.SA;2022-10-25
4036;78;MGLU3.SA;2022-01-28
1516;54;HGLG11.SA;2022-12-05
3694;53;BBDC4.SA;2022-06-17
4333;41;ITUB4.SA;2022-12-06
1675;81;PETR4.SA;2022-05-10
3870;95;FLRY3.SA;2022-09-27
1616;94;PETR4.SA;2022-07-12
2344;5;PETR4.SA;2022-09-21
667;59;BBDC4.SA;2022-07-28
2903;11;PETR4.SA;2022-04-26
447;69;ITUB4.SA;2022-05-11
4945;39;PETR4.SA;2022-05-02
4549;63;FLRY3.SA;2022-11-23
4215;5;MGLU3.SA;2022-03-30
2046;53;MGLU3.SA;2022-12-09
774;72;VINO11.SA;2022-09-13
2447;97;RBVA11.SA;2022-10-13
2024;70;HGLG11.SA;2022-01-13
1333;74;HGLG11.SA;2022-05-18
4697;8;RBVA11.SA;2022-04-07
1528;28;ITUB4.SA;2022-01-13
2114;36;VINO11.SA;2022-12-08
2796;18;ITUB4.SA;2022-11-09
2378;7;B3SA3.SA;2022-11-23
3924;21;VINO11.SA;2022-03-17
2343;77;ITUB4.SA;2022-07-13
246;20;FLRY3.SA;2022-04-20
3298;82;HGBS11.SA;2022-04-11
2259;39;HGLG11.SA;2022-06-10
2093;46;MGLU3.SA;2022-11-16
469;27;BBDC4.SA;2022-08-22
3190;33;B3SA3.SA;2022-07-19
1152;86;VALE3.SA;2022-08-10
2717;95;B3SA3.SA;2022-07-11
3765;68;RBVA11.SA;2022-04-25
242;43;FLRY3.SA;2022-01-05
1473;8;ITUB4.SA;2022-08-15
4903;74;MGLU3.SA;2022-04-13
4223;95;RBVA11.SA;2022-01-12
4660;97;PETR4.SA;2022-03-28
3641;45;HGLG11.SA;2022-05-20
511;71;PETR4.SA;2022-12-02
4026;28;BBDC4.SA;2022-11-17
1580;72;B3SA3.SA;2022-03-14
2923;30;HGLG11.SA;2022-07-13
1001;59;RBVA11.SA;2022-07-15
4566;50;HGBS11.SA;2022-09-14
3667;5;VALE3.SA;2022-07-13
4858;43;MGLU3.SA;2022-01-21
4648;81;MGLU3.SA;2022-09-26
902;40;PETR4.SA;2022-09-21
1906;33;VALE3.SA;2022-08-17
267;40;HGBS11.SA;2022-02-08
358;14;HGLG11.SA;2022-03-10
1593;47;VINO11.SA;2022-04-20
1441;83;PETR4.SA;2022-03-30
3947;56;HGBS11.SA;2022-08-18
4579;60;HGBS11.SA;2022-01-07
3928;60;VALE3.SA;2022-03-24
2550;16;HGLG11.SA;2022-01-20
3198;77;VINO11.SA;2022-02-09
4472;1;PETR4.SA;2022-05-05
939;82;BBDC4.SA;2022-01-19
1617;72;PETR4.SA;2022-10-18
4152;17;IRDM11.SA;2022-10-28
1500;37;VALE3.SA;2022-03-24
2519;3;FLRY3.SA;2022-03-31
1047;72;HGBS11.SA;2022-11-10
4600;22;IRDM11.SA;2022-01-06
487;33;BBDC4.SA;2022-12-28
3927;2;MGLU3.SA;2022-12-20
4942;5;BBDC4.SA;2022-11-11
1775;16;RBVA11.SA;2022-03-25
4082;82;BBDC4.SA;2022-08-05
2636;56;VINO11.SA;2022-01-12
1724;79;IRDM11.SA;2022-02-24
2052;100;HGBS11.SA;2022-06-23
3197;88;VALE3.SA;2022-09-08
675;17;FLRY3.SA;2022-11-28
2182;24;VALE3.SA;2022-06-09
2827;36;VALE3.SA;2022-04-11
3706;66;VINO11.SA;2022-09-29
1281;83;VALE3.SA;2022-12-15
4541;94;HGBS11.SA;2022-02-11
2381;11;ITUB4.SA;2022-05-27
375;20;HGBS11.SA;2022-10-21
2378;40;HGLG11.SA;2022-06-30
1969;98;VINO11.SA;2022-04-08
3315;71;PETR4.SA;2022-02-16
3056;58;PETR4.SA;2022-07-12
800;93;B3SA3.SA;2022-07-27
3581;98;HGBS11.SA;2022-09-08
2154;7;ITUB4.SA;2022-08-29
2189;28;VALE3.SA;2022-08-02
246;90;MGLU3.SA;2022-10-04
2046;70;RBVA11.SA;2022-06-01
3375;26;B3SA3.SA;2022-05-10
554;47;ITUB4.SA;2022-11-24
1377;39;IRDM11.SA;2022-12-06
3610;25;ITUB4.SA;2022-05-09
1494;48;PETR4.SA;2022-02-22
2346;11;BBDC4.SA;2022-09-15
2819;8;RBVA11.SA;2022-10-31
2232;27;PETR4.SA;2022-06-27
1397;48;ITUB4.SA;2022-12-09
1381;94;IRDM11.SA;2022-02-11
2489;54;FLRY3.SA;2022-09-23
509;45;HGLG11.SA;2022-03-25
4577;83;PETR4.SA;2022-04-01
1807;99;HGLG11.SA;2022-12-09
41;15;ITUB4.SA;2022-08-12
4308;92;ITUB4.SA;2022-11-08
736;70;FLRY3.SA;2022-12-08
3076;57;VALE3.SA;2022-11-23
2279;20;VALE3.SA;2022-08-18
4864;38;HGBS11.SA;2022-05-03
4430;28;IRDM11.SA;2022-05-09
695;75;VINO11.SA;2022-03-18
3587;55;VINO11.SA;2022-09-13
3634;47;VALE3.SA;2022-08-24
3602;38;FLRY3.SA;2022-01-21
4318;17;MGLU3.SA;2022-02-18
172;34;VINO11.SA;2022-05-30
3829;7;HGLG11.SA;2022-07-01
409;52;PETR4.SA;2022-02-17
2125;100;B3SA3.SA;2022-07-21
1455;38;VINO11.SA;2022-11-21
1563;11;B3SA3.SA;2022-05-13
1225;97;HGBS11.SA;2022-04-06
2055;63;VINO11.SA;2022-08-23
2110;27;RBVA11.SA;2022-02-04
2980;37;HGBS11.SA;2022-01-12
3303;42;PETR4.SA;2022-09-16
4501;13;PETR4.SA;2022-06-23
1322;100;MGLU3.SA;2022-03-15
2289;10;ITUB4.SA;2022-02-23
2584;93;BBDC4.SA;2022-01-07
4643;67;MGLU3.SA;2022-03-23
2424;19;ITUB4.SA;2022-06-09
4461;96;IRDM11.SA;2022-09-01
4797;36;HGLG11.SA;2022-08-26
2964;24;BBDC4.SA;2022-04-01
126;52;ITUB4.SA;2022-08-29
3406;96;FLRY3.SA;2022-01-05
102;85;FLRY3.SA;2022-09-12
4164;58;RBVA11.SA;2022-07-12
1;19;RBVA11.SA;2022-11-29
2744;59;HGBS11.SA;2022-10-03
803;100;FLRY3.SA;2022-05-10
2703;45;FLRY3.SA;2022-01-05
2973;84;VALE3.SA;2022-10-14
302;97;IRDM11.SA;2022-12-14
479;65;VALE3.SA;2022-10-11
4748;63;MGLU3.SA;2022-04-25
1402;15;RBVA11.SA;2022-05-19
3498;53;BBDC4.SA;2022-10-05
810;25;BBDC4.SA;2022-07-01
3583;90;VALE3.SA;2022-03-31
143;81;HGBS11.SA;2022-08-29
153;67;MGLU3.SA;2022-07-19
546;52;HGBS11.SA;2022-06-10
81;97;VINO11.SA;2022-09-01
1878;44;RBVA11.SA;2022-05-09
2934;84;IRDM11.SA;2022-10-28
2120;80;MGLU3.SA;2022-07-28
3721;96;RBVA11.SA;2022-03-16
4917;28;MGLU3.SA;2022-06-24
2223;3;RBVA11.SA;2022-03-10
2878;90;IRDM11.SA;2022-03-30
3613;23;B3SA3.SA;2022-02-25
598;51;MGLU3.SA;2022-02-23
3335;16;ITUB4.SA;2022-09-15
3259;33;HGBS11.SA;2022-04-05
2363;86;BBDC4.SA;2022-07-12
3356;81;PETR4.SA;2022-05-18
2749;28;HGBS11.SA;2022-05-11
794;25;IRDM11.SA;2022-05-31
4590;12;VINO11.SA;2022-03-24
1592;30;RBVA11.SA;2022-01-19
417;46;PETR4.SA;2022-12-12
3647;52;ITUB4.SA;2022-02-15
2179;88;HGLG11.SA;2022-09-13
3493;76;HGLG11.SA;2022-03-29
4849;57;MGLU3.SA;2022-09-22
2702;30;VINO11.SA;2022-05-27
4754;23;BBDC4.SA;2022-08-03
1890;23;IRDM11.SA;2022-03-08
4950;50;PETR4.SA;2022-06-09
1555;88;IRDM11.SA;2022-12-26
3441;72;BBDC4.SA;2022-04-07
3435;70;FLRY3.SA;2022-10-05
2406;2;B3SA3.SA;2022-03-24
877;29;VALE3.SA;2022-10-03
732;50;PETR4.SA;2022-05-16
1906;92;HGLG11.SA;2022-11-11
4961;6;HGLG11.SA;2022-10-26
4383;71;VALE3.SA;2022-05-27
2930;25;VALE3.SA;2022-11-08
1570;77;VINO11.SA;2022-09-30
2683;93;ITUB4.SA;2022-10-17
2309;82;VALE3.SA;2022-04-12
61;60;HGLG11.SA;2022-01-28
298;82;PETR4.SA;2022-04-27
3971;25;VALE3.SA;2022-09-21
4962;10;FLRY3.SA;2022-08-19
3146;100;ITUB4.SA;2022-03-16
4288;20;ITUB4.SA;2022-12-29
1354;48;BBDC4.SA;2022-07-21
1030;91;RBVA11.SA;2022-10-05
2554;57;RBVA11.SA;2022-05-06
2103;100;B3SA3.SA;2022-02-16
4919;42;PETR4.SA;2022-05-05
3359;5;MGLU3.SA;2022-10-11
2250;89;B3SA3.SA;2022-10-28
4320;69;VINO11.SA;2022-11-16
2611;81;PETR4.SA;2022-08-16
2000;14;IRDM11.SA;2022-09-06
1282;18;B3SA3.SA;2022-09-09
467;12;PETR4.SA;2022-10-07
557;45;HGLG11.SA;2022-01-31
2326;92;HGBS11.SA;2022-03-23
4018;100;HGBS11.SA;2022-04-07
49;89;RBVA11.SA;2022-08-22
3330;52;VINO11.SA;2022-03-02
327;36;HGBS11.SA;2022-10-04
3423;2;PETR4.SA;2022-10-03
3202;11;MGLU3.SA;2022-05-17
2960;26;VALE3.SA;2022-07-08
1857;84;VINO11.SA;2022-10-05
1856;66;HGBS11.SA;2022-12-12
1816;99;HGLG11.SA;2022-02-21
1401;45;PETR4.SA;2022-04-27
3833;24;VINO11.SA;2022-10-24
3513;59;HGLG11.SA;2022-09-29
775;36;HGBS11.SA;2022-12-19
1175;32;IRDM11.SA;2022-03-25
1777;56;MGLU3.SA;2022-10-25
1073;75;VINO11.SA;2022-03-24
4400;41;PETR4.SA;2022-06-01
1080;24;FLRY3.SA;2022-02-04
1989;24;IRDM11.SA;2022-12-29
4371;19;ITUB4.SA;2022-11-14
1811;79;PETR4.SA;2022-02-09
833;87;PETR4.SA;2022-09-23
4835;48;HGBS11.SA;2022-08-31
1953;26;B3SA3.SA;2022-09-21
52;2;HGLG11.SA;2022-11-17
4086;36;VINO11.SA;2022-06-21
3629;95;ITUB4.SA;2022-01-05
3476;61;FLRY3.SA;2022-08-05
3256;84;HGBS11.SA;2022-09-02
1124;37;ITUB4.SA;2022-04-11
811;18;BBDC4.SA;2022-05-26
929;43;VINO11.SA;2022-07-06
1346;83;RBVA11.SA;2022-05-23
3914;100;VINO11.SA;2022-03-24
3134;22;HGBS11.SA;2022-07-01
2872;19;HGBS11.SA;2022-01-03
4162;77;ITUB4.SA;2022-10-18
4348;26;HGBS11.SA;2022-03-02
613;56;FLRY3.SA;2022-11-29
2925;59;RBVA11.SA;2022-12-16
2512;38;HGLG11.SA;2022-02-16
46;40;MGLU3.SA;2022-05-18
572;15;MGLU3.SA;2022-08-30
785;82;RBVA11.SA;2022-04-07
1295;29;VALE3.SA;2022-03-03
898;7;ITUB4.SA;2022-10-27
1447;29;IRDM11.SA;2022-06-29
3020;43;PETR4.SA;2022-02-24
824;3;VINO11.SA;2022-02-25
1886;91;HGBS11.SA;2022-07-15
4094;16;RBVA11.SA;2022-02-15
2197;69;BBDC4.SA;2022-10-25
53;6;MGLU3.SA;2022-12-20
4342;64;HGLG11.SA;2022-10-26
1576;50;RBVA11.SA;2022-05-30
1262;86;VINO11.SA;2022-03-16
832;9;BBDC4.SA;2022-11-04
3555;71;PETR4.SA;2022-08-16
2953;14;HGBS11.SA;2022-09-06
455;100;VINO11.SA;2022-08-09
2413;96;B3SA3.SA;2022-04-28
4259;41;VINO11.SA;2022-10-27
1981;9;RBVA11.SA;2022-04-12
3712;21;HGLG11.SA;2022-04-22
2188;51;FLRY3.SA;2022-05-18
1396;89;PETR4.SA;2022-05-03
1068;91;HGBS11.SA;2022-03-07
4419;78;VALE3.SA;2022-05-12
4412;88;IRDM11.SA;2022-04-06
3274;68;FLRY3.SA;2022-02-03
1360;72;MGLU3.SA;2022-09-12
2178;55;BBDC4.SA;2022-09-26
4854;98;PETR4.SA;2022-03-25
1833;24;B3SA3.SA;2022-01-20
429;69;PETR4.SA;2022-10-11
4751;68;VINO11.SA;2022-09-29
1128;27;VALE3.SA;2022-05-16
3267;86;HGBS11.SA;2022-08-15
2228;79;IRDM11.SA;2022-02-16
1713;15;ITUB4.SA;2022-03-10
384;65;BBDC4.SA;2022-07-18
3576;21;IRDM11.SA;2022-12-26
2701;43;FLRY3.SA;2022-07-28
3350;39;FLRY3.SA;2022-02-09
74;21;PETR4.SA;2022-12-21
4214;22;VALE3.SA;2022-11-08
687;68;IRDM11.SA;2022-09-06
